State,Year,Deaths,Population,Crude Rate,All_teeth_lost_among_adults_aged___65_years,Disability,Arthritis_among_adults,Binge_drinking_among_adults,Cancer__non_skin__or_melanoma_among_adults,Cholesterol_screening_among_adults,Chronic_obstructive_pulmonary_disease_among_adults,Cognitive_disability_among_adults,Colorectal_cancer_screening_among_adults_aged_45_75_years,Coronary_heart_disease_among_adults,Current_asthma_among_adults,Current_cigarette_smoking_among_adults,Lack_Insurance,Depression,Diagnosed_diabetes_among_adults,Fair_or_poor_self_rated_health_status_among_adults,Food_Insecurity,Frequent_mental_distress_among_adults,Frequent_physical_distress_among_adults,Hearing_disability_among_adults,High_blood_pressure_among_adults,High_cholesterol_among_adults_who_have_ever_been_screened,Housing_insecurity_in_the_past_12_months_among_adults,Independent_living_disability_among_adults,Lack_of_reliable_transportation_in_the_past_12_months_among_adults,Lack_of_social_and_emotional_support_among_adults,Loneliness_among_adults,Mammography_use_among_women_aged_50_74_years,Mobility_disability_among_adults,No_leisure_time_physical_activity_among_adults,Obesity_among_adults,Received_food_stamps_in_the_past_12_months_among_adults,Self_care_disability_among_adults,Short_Sleep,Stroke_among_adults,Taking_medicine_to_control_high_blood_pressure_among_adults_with_high_blood_pressure,Utility_services_shut_off_threat_in_the_past_12_months_among_adults,Vision_disability_among_adults,Visited_dentist_or_dental_clinic_in_the_past_year_among_adults,Visits_to_doctor_for_routine_checkup_within_the_past_year_among_adults,Crude_Rate
Alabama,2009,688,4757938,14.5,19.2634328358208,39.1738805970149,30.5014925373134,13.9492537313432,7.60074626865671,84.1843283582089,8.86268656716417,18.0768656716417,62.3917910447761,7.55895522388059,10.5328358208955,17.720895522388,11.4582089552238,24.1649253731343,15.3582089552238,25.826119402985,23.3746268656716,18.6902985074626,15.3559701492537,8.46417910447761,44.1507462686567,39.1679104477611,16.7179104477611,11.2231343283582,11.7044776119403,26.5194029850746,36.5194029850746,75.5231343283582,18.4805970149253,31.5335820895522,41.8283582089552,18.3753731343283,5.27910447761194,41.1634328358208,4.41119402985074,70.6910447761194,11.8425373134328,6.90373134328358,52.876119402985,79.8067164179104,14.5
Alabama,2010,585,4779736,12.2,19.2634328358208,39.1738805970149,30.5014925373134,13.9492537313432,7.60074626865671,84.1843283582089,8.86268656716417,18.0768656716417,62.3917910447761,7.55895522388059,10.5328358208955,17.720895522388,11.4582089552238,24.1649253731343,15.3582089552238,25.826119402985,23.3746268656716,18.6902985074626,15.3559701492537,8.46417910447761,44.1507462686567,39.1679104477611,16.7179104477611,11.2231343283582,11.7044776119403,26.5194029850746,36.5194029850746,75.5231343283582,18.4805970149253,31.5335820895522,41.8283582089552,18.3753731343283,5.27910447761194,41.1634328358208,4.41119402985074,70.6910447761194,11.8425373134328,6.90373134328358,52.876119402985,79.8067164179104,12.2
Alabama,2011,605,4802740,12.6,19.2634328358208,39.1738805970149,30.5014925373134,13.9492537313432,7.60074626865671,84.1843283582089,8.86268656716417,18.0768656716417,62.3917910447761,7.55895522388059,10.5328358208955,17.720895522388,11.4582089552238,24.1649253731343,15.3582089552238,25.826119402985,23.3746268656716,18.6902985074626,15.3559701492537,8.46417910447761,44.1507462686567,39.1679104477611,16.7179104477611,11.2231343283582,11.7044776119403,26.5194029850746,36.5194029850746,75.5231343283582,18.4805970149253,31.5335820895522,41.8283582089552,18.3753731343283,5.27910447761194,41.1634328358208,4.41119402985074,70.6910447761194,11.8425373134328,6.90373134328358,52.876119402985,79.8067164179104,12.6
Alabama,2012,632,4822023,13.1,19.2634328358208,39.1738805970149,30.5014925373134,13.9492537313432,7.60074626865671,84.1843283582089,8.86268656716417,18.0768656716417,62.3917910447761,7.55895522388059,10.5328358208955,17.720895522388,11.4582089552238,24.1649253731343,15.3582089552238,25.826119402985,23.3746268656716,18.6902985074626,15.3559701492537,8.46417910447761,44.1507462686567,39.1679104477611,16.7179104477611,11.2231343283582,11.7044776119403,26.5194029850746,36.5194029850746,75.5231343283582,18.4805970149253,31.5335820895522,41.8283582089552,18.3753731343283,5.27910447761194,41.1634328358208,4.41119402985074,70.6910447761194,11.8425373134328,6.90373134328358,52.876119402985,79.8067164179104,13.1
Alabama,2013,648,4833722,13.4,19.2634328358208,39.1738805970149,30.5014925373134,13.9492537313432,7.60074626865671,84.1843283582089,8.86268656716417,18.0768656716417,62.3917910447761,7.55895522388059,10.5328358208955,17.720895522388,11.4582089552238,24.1649253731343,15.3582089552238,25.826119402985,23.3746268656716,18.6902985074626,15.3559701492537,8.46417910447761,44.1507462686567,39.1679104477611,16.7179104477611,11.2231343283582,11.7044776119403,26.5194029850746,36.5194029850746,75.5231343283582,18.4805970149253,31.5335820895522,41.8283582089552,18.3753731343283,5.27910447761194,41.1634328358208,4.41119402985074,70.6910447761194,11.8425373134328,6.90373134328358,52.876119402985,79.8067164179104,13.4
Alabama,2014,800,4849377,16.5,19.2634328358208,39.1738805970149,30.5014925373134,13.9492537313432,7.60074626865671,84.1843283582089,8.86268656716417,18.0768656716417,62.3917910447761,7.55895522388059,10.5328358208955,17.720895522388,11.4582089552238,24.1649253731343,15.3582089552238,25.826119402985,23.3746268656716,18.6902985074626,15.3559701492537,8.46417910447761,44.1507462686567,39.1679104477611,16.7179104477611,11.2231343283582,11.7044776119403,26.5194029850746,36.5194029850746,75.5231343283582,18.4805970149253,31.5335820895522,41.8283582089552,18.3753731343283,5.27910447761194,41.1634328358208,4.41119402985074,70.6910447761194,11.8425373134328,6.90373134328358,52.876119402985,79.8067164179104,16.5
Alabama,2015,810,4858979,16.7,19.2634328358208,39.1738805970149,30.5014925373134,13.9492537313432,7.60074626865671,84.1843283582089,8.86268656716417,18.0768656716417,62.3917910447761,7.55895522388059,10.5328358208955,17.720895522388,11.4582089552238,24.1649253731343,15.3582089552238,25.826119402985,23.3746268656716,18.6902985074626,15.3559701492537,8.46417910447761,44.1507462686567,39.1679104477611,16.7179104477611,11.2231343283582,11.7044776119403,26.5194029850746,36.5194029850746,75.5231343283582,18.4805970149253,31.5335820895522,41.8283582089552,18.3753731343283,5.27910447761194,41.1634328358208,4.41119402985074,70.6910447761194,11.8425373134328,6.90373134328358,52.876119402985,79.8067164179104,16.7
Alabama,2016,855,4863300,17.6,19.2634328358208,39.1738805970149,30.5014925373134,13.9492537313432,7.60074626865671,84.1843283582089,8.86268656716417,18.0768656716417,62.3917910447761,7.55895522388059,10.5328358208955,17.720895522388,11.4582089552238,24.1649253731343,15.3582089552238,25.826119402985,23.3746268656716,18.6902985074626,15.3559701492537,8.46417910447761,44.1507462686567,39.1679104477611,16.7179104477611,11.2231343283582,11.7044776119403,26.5194029850746,36.5194029850746,75.5231343283582,18.4805970149253,31.5335820895522,41.8283582089552,18.3753731343283,5.27910447761194,41.1634328358208,4.41119402985074,70.6910447761194,11.8425373134328,6.90373134328358,52.876119402985,79.8067164179104,17.6
Alabama,2017,960,4874747,19.7,19.2634328358208,39.1738805970149,30.5014925373134,13.9492537313432,7.60074626865671,84.1843283582089,8.86268656716417,18.0768656716417,62.3917910447761,7.55895522388059,10.5328358208955,17.720895522388,11.4582089552238,24.1649253731343,15.3582089552238,25.826119402985,23.3746268656716,18.6902985074626,15.3559701492537,8.46417910447761,44.1507462686567,39.1679104477611,16.7179104477611,11.2231343283582,11.7044776119403,26.5194029850746,36.5194029850746,75.5231343283582,18.4805970149253,31.5335820895522,41.8283582089552,18.3753731343283,5.27910447761194,41.1634328358208,4.41119402985074,70.6910447761194,11.8425373134328,6.90373134328358,52.876119402985,79.8067164179104,19.7
Alabama,2018,895,4887871,18.3,19.2634328358208,39.1738805970149,30.5014925373134,13.9492537313432,7.60074626865671,84.1843283582089,8.86268656716417,18.0768656716417,62.3917910447761,7.55895522388059,10.5328358208955,17.720895522388,11.4582089552238,24.1649253731343,15.3582089552238,25.826119402985,23.3746268656716,18.6902985074626,15.3559701492537,8.46417910447761,44.1507462686567,39.1679104477611,16.7179104477611,11.2231343283582,11.7044776119403,26.5194029850746,36.5194029850746,75.5231343283582,18.4805970149253,31.5335820895522,41.8283582089552,18.3753731343283,5.27910447761194,41.1634328358208,4.41119402985074,70.6910447761194,11.8425373134328,6.90373134328358,52.876119402985,79.8067164179104,18.3
Alabama,2019,906,4903185,18.5,19.2634328358208,39.1738805970149,30.5014925373134,13.9492537313432,7.60074626865671,84.1843283582089,8.86268656716417,18.0768656716417,62.3917910447761,7.55895522388059,10.5328358208955,17.720895522388,11.4582089552238,24.1649253731343,15.3582089552238,25.826119402985,23.3746268656716,18.6902985074626,15.3559701492537,8.46417910447761,44.1507462686567,39.1679104477611,16.7179104477611,11.2231343283582,11.7044776119403,26.5194029850746,36.5194029850746,75.5231343283582,18.4805970149253,31.5335820895522,41.8283582089552,18.3753731343283,5.27910447761194,41.1634328358208,4.41119402985074,70.6910447761194,11.8425373134328,6.90373134328358,52.876119402985,79.8067164179104,18.5
Alabama,2020,1213,4921532,24.6,19.2634328358208,39.1738805970149,30.5014925373134,13.9492537313432,7.60074626865671,84.1843283582089,8.86268656716417,18.0768656716417,62.3917910447761,7.55895522388059,10.5328358208955,17.720895522388,11.4582089552238,24.1649253731343,15.3582089552238,25.826119402985,23.3746268656716,18.6902985074626,15.3559701492537,8.46417910447761,44.1507462686567,39.1679104477611,16.7179104477611,11.2231343283582,11.7044776119403,26.5194029850746,36.5194029850746,75.5231343283582,18.4805970149253,31.5335820895522,41.8283582089552,18.3753731343283,5.27910447761194,41.1634328358208,4.41119402985074,70.6910447761194,11.8425373134328,6.90373134328358,52.876119402985,79.8067164179104,24.6
Alabama,,13105,103604166,12.6,19.2634328358208,39.1738805970149,30.5014925373134,13.9492537313432,7.60074626865671,84.1843283582089,8.86268656716417,18.0768656716417,62.3917910447761,7.55895522388059,10.5328358208955,17.720895522388,11.4582089552238,24.1649253731343,15.3582089552238,25.826119402985,23.3746268656716,18.6902985074626,15.3559701492537,8.46417910447761,44.1507462686567,39.1679104477611,16.7179104477611,11.2231343283582,11.7044776119403,26.5194029850746,36.5194029850746,75.5231343283582,18.4805970149253,31.5335820895522,41.8283582089552,18.3753731343283,5.27910447761194,41.1634328358208,4.41119402985074,70.6910447761194,11.8425373134328,6.90373134328358,52.876119402985,79.8067164179104,12.6
Alaska,1999,56,624779,9,17.3733333333333,32.4483333333333,23.605,17.84,6.85666666666666,78.1566666666666,7.04833333333333,15.4416666666666,54.1916666666666,6.62666666666666,10.895,19.3866666666666,11.3549999999999,19.4433333333333,10.96,21.56,18.8816666666666,16.6483333333333,14.6466666666666,8.985,34.1816666666666,32.5316666666666,14.8466666666666,8.96666666666666,11.475,27.7316666666666,33.8716666666666,64.695,13.8533333333333,24.465,35.5333333333333,13.4066666666666,4.02166666666666,37.13,3.685,60.3816666666666,10.3116666666666,6.035,53.6983333333333,66.86,9
Alaska,2000,54,626932,8.6,17.3733333333333,32.4483333333333,23.605,17.84,6.85666666666666,78.1566666666666,7.04833333333333,15.4416666666666,54.1916666666666,6.62666666666666,10.895,19.3866666666666,11.3549999999999,19.4433333333333,10.96,21.56,18.8816666666666,16.6483333333333,14.6466666666666,8.985,34.1816666666666,32.5316666666666,14.8466666666666,8.96666666666666,11.475,27.7316666666666,33.8716666666666,64.695,13.8533333333333,24.465,35.5333333333333,13.4066666666666,4.02166666666666,37.13,3.685,60.3816666666666,10.3116666666666,6.035,53.6983333333333,66.86,8.6
Alaska,2001,72,633714,11.4,17.3733333333333,32.4483333333333,23.605,17.84,6.85666666666666,78.1566666666666,7.04833333333333,15.4416666666666,54.1916666666666,6.62666666666666,10.895,19.3866666666666,11.3549999999999,19.4433333333333,10.96,21.56,18.8816666666666,16.6483333333333,14.6466666666666,8.985,34.1816666666666,32.5316666666666,14.8466666666666,8.96666666666666,11.475,27.7316666666666,33.8716666666666,64.695,13.8533333333333,24.465,35.5333333333333,13.4066666666666,4.02166666666666,37.13,3.685,60.3816666666666,10.3116666666666,6.035,53.6983333333333,66.86,11.4
Alaska,2002,85,642337,13.2,17.3733333333333,32.4483333333333,23.605,17.84,6.85666666666666,78.1566666666666,7.04833333333333,15.4416666666666,54.1916666666666,6.62666666666666,10.895,19.3866666666666,11.3549999999999,19.4433333333333,10.96,21.56,18.8816666666666,16.6483333333333,14.6466666666666,8.985,34.1816666666666,32.5316666666666,14.8466666666666,8.96666666666666,11.475,27.7316666666666,33.8716666666666,64.695,13.8533333333333,24.465,35.5333333333333,13.4066666666666,4.02166666666666,37.13,3.685,60.3816666666666,10.3116666666666,6.035,53.6983333333333,66.86,13.2
Alaska,2003,86,648414,13.3,17.3733333333333,32.4483333333333,23.605,17.84,6.85666666666666,78.1566666666666,7.04833333333333,15.4416666666666,54.1916666666666,6.62666666666666,10.895,19.3866666666666,11.3549999999999,19.4433333333333,10.96,21.56,18.8816666666666,16.6483333333333,14.6466666666666,8.985,34.1816666666666,32.5316666666666,14.8466666666666,8.96666666666666,11.475,27.7316666666666,33.8716666666666,64.695,13.8533333333333,24.465,35.5333333333333,13.4066666666666,4.02166666666666,37.13,3.685,60.3816666666666,10.3116666666666,6.035,53.6983333333333,66.86,13.3
Alaska,2004,92,659286,14,17.3733333333333,32.4483333333333,23.605,17.84,6.85666666666666,78.1566666666666,7.04833333333333,15.4416666666666,54.1916666666666,6.62666666666666,10.895,19.3866666666666,11.3549999999999,19.4433333333333,10.96,21.56,18.8816666666666,16.6483333333333,14.6466666666666,8.985,34.1816666666666,32.5316666666666,14.8466666666666,8.96666666666666,11.475,27.7316666666666,33.8716666666666,64.695,13.8533333333333,24.465,35.5333333333333,13.4066666666666,4.02166666666666,37.13,3.685,60.3816666666666,10.3116666666666,6.035,53.6983333333333,66.86,14
Alaska,2005,85,666946,12.7,17.3733333333333,32.4483333333333,23.605,17.84,6.85666666666666,78.1566666666666,7.04833333333333,15.4416666666666,54.1916666666666,6.62666666666666,10.895,19.3866666666666,11.3549999999999,19.4433333333333,10.96,21.56,18.8816666666666,16.6483333333333,14.6466666666666,8.985,34.1816666666666,32.5316666666666,14.8466666666666,8.96666666666666,11.475,27.7316666666666,33.8716666666666,64.695,13.8533333333333,24.465,35.5333333333333,13.4066666666666,4.02166666666666,37.13,3.685,60.3816666666666,10.3116666666666,6.035,53.6983333333333,66.86,12.7
Alaska,2006,85,675302,12.6,17.3733333333333,32.4483333333333,23.605,17.84,6.85666666666666,78.1566666666666,7.04833333333333,15.4416666666666,54.1916666666666,6.62666666666666,10.895,19.3866666666666,11.3549999999999,19.4433333333333,10.96,21.56,18.8816666666666,16.6483333333333,14.6466666666666,8.985,34.1816666666666,32.5316666666666,14.8466666666666,8.96666666666666,11.475,27.7316666666666,33.8716666666666,64.695,13.8533333333333,24.465,35.5333333333333,13.4066666666666,4.02166666666666,37.13,3.685,60.3816666666666,10.3116666666666,6.035,53.6983333333333,66.86,12.6
Alaska,2007,75,680300,11,17.3733333333333,32.4483333333333,23.605,17.84,6.85666666666666,78.1566666666666,7.04833333333333,15.4416666666666,54.1916666666666,6.62666666666666,10.895,19.3866666666666,11.3549999999999,19.4433333333333,10.96,21.56,18.8816666666666,16.6483333333333,14.6466666666666,8.985,34.1816666666666,32.5316666666666,14.8466666666666,8.96666666666666,11.475,27.7316666666666,33.8716666666666,64.695,13.8533333333333,24.465,35.5333333333333,13.4066666666666,4.02166666666666,37.13,3.685,60.3816666666666,10.3116666666666,6.035,53.6983333333333,66.86,11
Alaska,2008,132,687455,19.2,17.3733333333333,32.4483333333333,23.605,17.84,6.85666666666666,78.1566666666666,7.04833333333333,15.4416666666666,54.1916666666666,6.62666666666666,10.895,19.3866666666666,11.3549999999999,19.4433333333333,10.96,21.56,18.8816666666666,16.6483333333333,14.6466666666666,8.985,34.1816666666666,32.5316666666666,14.8466666666666,8.96666666666666,11.475,27.7316666666666,33.8716666666666,64.695,13.8533333333333,24.465,35.5333333333333,13.4066666666666,4.02166666666666,37.13,3.685,60.3816666666666,10.3116666666666,6.035,53.6983333333333,66.86,19.2
Alaska,2009,133,698895,19,17.3733333333333,32.4483333333333,23.605,17.84,6.85666666666666,78.1566666666666,7.04833333333333,15.4416666666666,54.1916666666666,6.62666666666666,10.895,19.3866666666666,11.3549999999999,19.4433333333333,10.96,21.56,18.8816666666666,16.6483333333333,14.6466666666666,8.985,34.1816666666666,32.5316666666666,14.8466666666666,8.96666666666666,11.475,27.7316666666666,33.8716666666666,64.695,13.8533333333333,24.465,35.5333333333333,13.4066666666666,4.02166666666666,37.13,3.685,60.3816666666666,10.3116666666666,6.035,53.6983333333333,66.86,19
Alaska,2010,84,710231,11.8,17.3733333333333,32.4483333333333,23.605,17.84,6.85666666666666,78.1566666666666,7.04833333333333,15.4416666666666,54.1916666666666,6.62666666666666,10.895,19.3866666666666,11.3549999999999,19.4433333333333,10.96,21.56,18.8816666666666,16.6483333333333,14.6466666666666,8.985,34.1816666666666,32.5316666666666,14.8466666666666,8.96666666666666,11.475,27.7316666666666,33.8716666666666,64.695,13.8533333333333,24.465,35.5333333333333,13.4066666666666,4.02166666666666,37.13,3.685,60.3816666666666,10.3116666666666,6.035,53.6983333333333,66.86,11.8
Alaska,2011,107,722718,14.8,17.3733333333333,32.4483333333333,23.605,17.84,6.85666666666666,78.1566666666666,7.04833333333333,15.4416666666666,54.1916666666666,6.62666666666666,10.895,19.3866666666666,11.3549999999999,19.4433333333333,10.96,21.56,18.8816666666666,16.6483333333333,14.6466666666666,8.985,34.1816666666666,32.5316666666666,14.8466666666666,8.96666666666666,11.475,27.7316666666666,33.8716666666666,64.695,13.8533333333333,24.465,35.5333333333333,13.4066666666666,4.02166666666666,37.13,3.685,60.3816666666666,10.3116666666666,6.035,53.6983333333333,66.86,14.8
Alaska,2012,132,731449,18,17.3733333333333,32.4483333333333,23.605,17.84,6.85666666666666,78.1566666666666,7.04833333333333,15.4416666666666,54.1916666666666,6.62666666666666,10.895,19.3866666666666,11.3549999999999,19.4433333333333,10.96,21.56,18.8816666666666,16.6483333333333,14.6466666666666,8.985,34.1816666666666,32.5316666666666,14.8466666666666,8.96666666666666,11.475,27.7316666666666,33.8716666666666,64.695,13.8533333333333,24.465,35.5333333333333,13.4066666666666,4.02166666666666,37.13,3.685,60.3816666666666,10.3116666666666,6.035,53.6983333333333,66.86,18
Alaska,2013,110,735132,15,17.3733333333333,32.4483333333333,23.605,17.84,6.85666666666666,78.1566666666666,7.04833333333333,15.4416666666666,54.1916666666666,6.62666666666666,10.895,19.3866666666666,11.3549999999999,19.4433333333333,10.96,21.56,18.8816666666666,16.6483333333333,14.6466666666666,8.985,34.1816666666666,32.5316666666666,14.8466666666666,8.96666666666666,11.475,27.7316666666666,33.8716666666666,64.695,13.8533333333333,24.465,35.5333333333333,13.4066666666666,4.02166666666666,37.13,3.685,60.3816666666666,10.3116666666666,6.035,53.6983333333333,66.86,15
Alaska,2014,127,736732,17.2,17.3733333333333,32.4483333333333,23.605,17.84,6.85666666666666,78.1566666666666,7.04833333333333,15.4416666666666,54.1916666666666,6.62666666666666,10.895,19.3866666666666,11.3549999999999,19.4433333333333,10.96,21.56,18.8816666666666,16.6483333333333,14.6466666666666,8.985,34.1816666666666,32.5316666666666,14.8466666666666,8.96666666666666,11.475,27.7316666666666,33.8716666666666,64.695,13.8533333333333,24.465,35.5333333333333,13.4066666666666,4.02166666666666,37.13,3.685,60.3816666666666,10.3116666666666,6.035,53.6983333333333,66.86,17.2
